FeatureID,FeatureID_mgf,Name,Formula,Calc. MW,m/z,RT [min],Annotation MW,mzVault Best Match,mzCloud Best Match,KEGG ID,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,# mzCloud Results,# mzVault Results,HILIC_S73,HILIC_S74,HILIC_S75,HILIC_S76,HILIC_S77,HILIC_S78,HILIC_S79,HILIC_S80,HILIC_S81,HILIC_S82,HILIC_S83,HILIC_S84,HILIC_S85,HILIC_S86,HILIC_S87,HILIC_S88,HILIC_S89,HILIC_S90,HILIC_S91,HILIC_S92,HILIC_S93,HILIC_S94,HILIC_S95,HILIC_S96,HILIC_S97,HILIC_S98,HILIC_S99,HILIC_S100,HILIC_S101,HILIC_S102,HILIC_S103,HILIC_S104
FT_1.250_479.20820,MW_480.21545@RT_1.250,NA,C22 H28 N10 O S,480.21545,479.2082,1.25,480.21683,NA,NA,NA,Full match,No results,No results,0,0,6518464.95601586,5633098.00723459,1967960.61827174,7588047.19161252,4130725.01511571,7273143.58711124,2310381.53964073,4407781.89621807,7302150.00157895,5235171.66409951,3172393.74960915,2524979.51980752,6423477.24495295,7464491.29264478,993239.741800136,2313069.36011921,7180240.41708053,2842084.50755517,1809297.09688038,5091799.14015084,3728605.6942278,4509775.82025982,1657741.77704238,3126017.62508327,5797524.06819744,12008662.9923377,3637828.40073901,4194179.68897852,5327392.8213644195,9901267.80855238,1989692.9438976,3983947.00093655
FT_1.094_479.20668,MW_480.21400@RT_1.094,NA,C28 H32 O7,480.214,479.20668,1.094,480.2148,NA,NA,NA,Full match,No results,No results,0,0,8284382.23714945,10498338.5892318,7542923.31706572,18114683.0624178,7187688.8383617,18112209.261245,3786528.01630747,8693147.0214852,8443967.59387999,14191165.2585041,11939440.4694314,12876070.816131,12748820.0742998,13295379.9748783,7520687.48044048,8188239.48686916,11637272.7195643,7015515.44014142,6481674.95240463,14429353.9885875,8373732.37677373,9444390.0158852,6182355.90348931,7475162.73488368,11978450.5829093,12008662.9923377,8290982.97789,8670869.50870756,11289762.9371637,17352429.3418503,6636840.26272171,9071622.75137906
FT_1.312_479.17134,MW_480.17861@RT_1.312,NA,C21 H39 O4 P3 S,480.17861,479.17134,1.312,480.17819,NA,NA,NA,Full match,No results,No results,0,0,30947681.1318934,35367156.1534325,19748195.4581156,85826324.0827439,36732338.2048261,78240873.8207169,11772845.3660545,57894346.7409291,38479848.2993576,46581110.533846,30692487.9433288,29127845.2767415,45580367.5075632,48675016.1523861,21727337.5685287,24847778.9896288,49703989.7899621,35025433.4555525,17266425.186067,40472625.1688564,23966461.0751412,25863636.9559586,10402008.7117381,21218927.9514932,57537808.3238341,41685953.0980093,26494702.8934495,32688414.6330873,36124359.3449232,65416070.7489486,16368107.2438503,31343532.3841825
FT_1.251_479.13546,MW_480.14272@RT_1.251,NA,C20 H20 N10 O3 S,480.14272,479.13546,1.251,480.14406,NA,NA,NA,Full match,No results,No results,0,0,16309804.4086986,11406827.8139344,9056555.35787667,24039667.6403079,14602846.5215366,17021331.9111858,6099537.49275295,20720937.3551228,31167335.2415992,14386372.977046,7281314.45849683,12363031.6946896,16906866.3425196,12064341.4506224,6595133.47311414,6727802.6249176,17769795.6397761,14206582.3963022,8064058.19197296,17449860.5556785,3276192.15234269,11074203.9299483,8699793.46698235,10366567.3284295,33580855.1654132,11102245.0882735,10337560.0487259,15508379.2159109,16094673.108599,12831044.2137192,7390962.34283679,8889702.53421581
FT_1.127_479.13510,MW_480.14242@RT_1.127,NA,C27 H28 O4 S2,480.14242,479.1351,1.127,480.1429,NA,NA,NA,Full match,No results,No results,0,0,56009982.5377247,74280552.781141,46923820.0042476,86228781.981362,62922135.0118477,111266470.977506,36133877.0114996,100635645.690205,90562220.2454287,79105020.8764132,60139243.7581323,62021509.9573277,94986627.9103278,79774404.808359,42360976.8279187,50086668.5010257,82628136.0619185,74925097.4521407,79256900.8259063,75838986.9217298,63975823.7513489,63338680.3238716,31492806.0461275,53816275.1979293,98339998.2412608,87443515.4778054,55491343.5621246,85134086.7242327,79408986.6305417,97800424.2772192,41996877.8639249,65312805.5332835
FT_1.373_477.15607,MW_478.16331@RT_1.373,NA,C19 H32 N2 O8 P2,478.16331,477.15607,1.373,478.16339,NA,NA,NA,Full match,No results,No results,0,0,5893487.82610324,6484785.90074871,3864217.87286588,12361785.4614399,6928064.47705696,11880286.0183394,2862735.93751439,9288645.78280147,9183224.91304632,10056760.3991587,6087603.85447972,6861937.28343423,7708889.62448236,9732533.71607553,4131973.19642486,4196108.41190241,9798454.60643206,7163501.09042354,2989409.77351935,8057870.36542523,5429957.2360897,5509982.70573966,2091733.99926916,3973474.95057999,9255609.26898956,7020247.03378325,3726820.53272669,6264823.22683358,7807654.96153253,9085758.43412011,3483196.72417771,6239703.35426685
FT_1.672_475.19772,MW_476.20500@RT_1.672,NA,C26 H36 O4 S2,476.205,475.19772,1.672,476.2055,NA,NA,NA,Full match,No results,No results,0,0,2753402.79752244,6989197.13487031,2760378.309343,8212128.88325231,4727340.98728206,9155938.49869542,1459073.51158191,5455650.83927416,7409153.00618139,4780775.32015858,3404692.0573311,2405591.14087691,4681185.78955609,3433497.98581195,2378264.61212594,2594034.14208448,5222819.85261208,4047886.84787598,2883010.06083122,2324683.17575593,4067024.94243172,2967649.80995168,1845630.75532039,2156044.06998825,9571055.82401026,8505470.08122678,3385709.34128142,3848161.59584303,4617688.1367382,8607152.05540183,1592439.46445352,2248342.79130392
FT_1.670_475.12502,MW_476.13230@RT_1.670,NA,C17 H35 O7 P3 S,476.1323,475.12502,1.67,476.13163,NA,NA,NA,Full match,No results,No results,0,0,4370919.61901601,13247232.8802709,3034029.17701335,19308189.5541215,8498661.75283393,11049488.9329858,2060646.17012521,13383140.0777924,15486486.2961918,4043144.15430141,6982882.97523526,7804589.78964363,10732074.4484438,3273895.20170707,2438277.05459882,4927544.55582199,8067693.70622782,12040109.187305,8504521.86339035,8877276.61498572,8908585.57934737,4119637.39764219,2987017.25674915,5025206.50626275,17716567.8772406,15340886.6292203,7126119.34242515,10456570.9905921,12316817.8967169,14751265.2120859,3492048.56703629,6098628.20166863
FT_1.003_473.94210,MW_474.94938@RT_1.003,NA,C15 H20 Cl2 N O2 P S4,474.94938,473.9421,1.003,474.94915,NA,NA,NA,Full match,No results,No results,0,0,713093.357422998,793550.833137885,2378570.98620059,177508.72951343,2280699.51912002,63214.722340562,376549.013636916,4797275.52473507,761962.13923598,56984.9133070752,44407.8338327843,4795806.9056854,49589.4517830227,59874.2400318339,37934.4400738338,4225332.02253966,6007583.01986191,125395.876295027,912995.941415744,9514565.21084277,190337.491900343,52414.9079888315,1288472.95493205,3165383.9733066,3490142.81453735,122578.386640392,3538071.20177815,1849231.60507564,8519562.4575607,67992.890032624,55173.3344320528,9593535.92818251
FT_1.389_473.29108,MW_474.29835@RT_1.389,NA,C28 H42 O6,474.29835,473.29108,1.389,474.29814,NA,NA,NA,Full match,No results,No results,0,0,14508352.9561957,25732742.8196246,11519228.5171222,38514699.6653379,21656007.5962634,36860885.6096838,6251836.58332937,18652365.2428106,30816782.6479125,17325280.5075711,14689916.7645044,11782718.8895029,23532914.3881765,16182217.4382747,8539143.37572515,10955824.6344003,30717075.461391,23906036.4322558,12919796.3163575,12166060.7951228,15670411.2220244,13183874.2939065,6091360.70244602,9901670.35782312,40734613.0229678,23203374.7441842,15116649.9432773,21409142.8437508,27976074.584831,47391270.8015163,8137082.82882202,12086490.5030595
FT_1.475_473.29104,MW_474.29832@RT_1.475,NA,C29 H46 O S2,474.29832,473.29104,1.475,474.29901,NA,NA,NA,Full match,No results,No results,0,0,1403639.38688354,2443467.07377239,1051643.98284499,4678658.46902297,1685563.10563769,4120358.94086926,372066.248196218,1779242.5387175,2512945.74633434,1637895.84686371,1062907.11668565,1280195.86392634,1964761.91325776,1303440.72651638,384600.690904245,996868.447713736,2905223.72459149,2046075.98841479,1140722.00343393,959478.063804963,1555322.62189405,1167802.01216597,380591.190419844,659952.553060734,4129086.84207047,2062902.01497281,1557358.8983247,2195008.24261028,3242303.42246957,5909411.20550813,665100.999093394,1528592.77741212
FT_1.116_473.28266,MW_474.28994@RT_1.116,NA,C28 H43 O4 P,474.28994,473.28266,1.116,474.2899,NA,NA,NA,Full match,No results,No results,0,0,240277090.055073,198315290.825628,288650976.943087,187517192.308177,220879795.384858,179190776.485835,304432094.248648,207464927.150633,217046004.850384,277144591.72735,300610116.930357,276496552.250336,255275009.681781,235529522.07923,306571657.066913,291321586.704433,272364268.486114,249947606.91904,294343162.995485,269128696.506774,272769549.387581,309329725.057124,406228351.643051,264471933.807594,222941164.270243,247338820.984606,336356403.36278,205341151.710804,245065075.724471,231513784.992562,195786895.907693,301826790.488721
